0.0987023328331757	182.904455625871
0.115259631739244	183.390006344402
0.13459441461348	183.956022908398
0.157172603901157	184.615425408939
0.183538280455479	185.382965318229
0.214326794596714	186.27534110538
0.250280076549181	187.311228155312
0.29226451520133	188.511155671723
0.341291836024684	189.897130499011
0.398543481259985	191.491866670126
0.465399079875266	193.317435321063
0.543469693354362	195.39311780488
0.634636638460578	197.732257627219
0.741096822512097	200.338017732105
0.865415683641851	203.198224652359
1.01058901177662	206.279958195991
1.18011514007447	209.525152198686
1.37807924646307	212.848936807794
1.60925179674618	216.142332240738
1.87920350152391	219.279863461921
2.19443955711594	222.130923164999
2.56255640537605	224.572175423665
2.99242478993778	226.497985542828
3.49440352011299	227.827020490643
4.08058909364668	228.505002395656
4.40958551844099	228.590377890729
4.76510719364484	228.505002395656
5.56445308406046	227.827020490643
6.49788910646231	226.497985542828
7.58790885681638	224.572175423665
8.86077922784053	222.130923164999
10.3471733788684	219.279863461921
12.0829098862962	216.142332240738
14.1098158863868	212.848936807794
16.4767350101258	209.525152198685
19.2407043989733	206.279958195991
22.4683291647988	203.198224652359
26.2373874152281	200.338017732105
30.6387045217093	197.732257627219
35.7783417957144	195.39311780488
41.7801523149893	193.317435321063
48.7887654892043	191.491866670126
56.9730722859663	189.897130499011
66.5302951028794	188.511155671723
77.6907403599246	187.311228155312
90.7233483383722	186.27534110538
105.942174004192	185.382965318229
123.713954988445	184.615425408939
144.466949095056	183.956022908398
168.701254298941	183.390006344402
197.000859922014	182.904455625871
230.047719391834	182.488124126665
268.638183703024	182.131265327846
313.702191588958	181.825459888078
366.325678841341	181.563451937083
427.776746789209	181.338998961824
499.536220535647	181.146736970973
583.333333333333	180.982061056441
1099.99	180.89508167313
